,sqft_living,sqft_lot,sqft_above,zipcode,waterfront_view,landscape_view,price,season,season_encode
2395,2340,13406,2340,98040,No,No,995000.0,Spring,1
2396,1670,9472,1100,98106,No,No,335000.0,Autumn,0
2397,1990,7350,1180,98003,No,No,280000.0,Autumn,0
2398,2270,7800,1290,98034,No,No,446000.0,Spring,1
2399,4910,15139,2560,98004,No,No,1544500.0,Autumn,0
2400,950,4500,950,98118,No,No,325000.0,Spring,1
2401,1610,11200,1610,98033,No,No,450000.0,Summer,2
2402,1940,7107,1940,98038,No,No,322500.0,Autumn,0
2403,1210,9473,1210,98006,No,No,453000.0,Autumn,0
2404,2570,4412,2570,98034,No,No,655000.0,Autumn,0
2405,1700,2800,1150,98115,No,No,603000.0,Spring,1
2406,1610,24000,1610,98001,No,No,235000.0,Autumn,0
2407,4120,7304,3070,98033,No,No,968933.0,Summer,2
2408,2880,11340,1690,98074,No,No,1015000.0,Autumn,0
2409,1990,8548,1990,98033,No,No,435000.0,Winter,3
2410,1260,8092,1260,98038,No,No,242000.0,Summer,2
2411,4750,248600,4750,98022,No,No,487000.0,Autumn,0
2412,3010,10450,3010,98052,No,No,810000.0,Summer,2
2413,2410,64073,1820,98072,No,No,625000.0,Summer,2
2414,1280,7742,1280,98001,No,No,165000.0,Autumn,0
2415,2320,6750,1160,98118,No,No,335000.0,Spring,1
2416,1220,6600,1220,98065,No,No,286700.0,Summer,2
2417,1400,4050,1400,98115,No,No,699000.0,Spring,1
2418,1590,7280,1140,98058,No,No,280000.0,Spring,1
2419,2220,7064,2220,98029,No,No,580000.0,Summer,2
2420,2770,7781,2770,98053,No,No,754800.0,Summer,2
2421,2303,16801,2303,98019,No,No,525000.0,Winter,3
2422,1600,10530,1600,98155,No,No,562000.0,Winter,3
2423,1280,6060,860,98117,No,No,575000.0,Spring,1
2424,2900,5901,2900,98027,No,No,808900.0,Summer,2
2425,2950,15207,2070,98040,No,No,992000.0,Spring,1
2426,1700,6698,1700,98038,No,No,335000.0,Autumn,0
2427,1050,7200,1050,98125,No,No,473000.0,Winter,3
2428,2990,11210,1880,98023,No,Yes,350000.0,Spring,1
2429,3100,5374,3100,98122,No,No,1600000.0,Spring,1
2430,1240,6090,1240,98155,No,No,305500.0,Winter,3
2431,780,13500,780,98077,No,No,306000.0,Spring,1
2432,850,1656,850,98133,No,No,233000.0,Winter,3
2433,1540,9000,1540,98125,No,No,490000.0,Spring,1
2434,2280,42077,2280,98042,No,No,445000.0,Summer,2
2435,2550,9674,1850,98178,No,No,355000.0,Autumn,0
2436,1770,7607,1770,98058,No,No,360000.0,Spring,1
2437,2320,10900,2320,98115,No,No,737500.0,Summer,2
2438,2600,11920,2600,98004,No,No,985000.0,Winter,3
2439,1570,2031,1310,98126,No,No,349950.0,Summer,2
2440,3060,7161,2860,98065,No,No,520000.0,Winter,3
2441,1960,8540,1220,98177,No,No,355950.0,Winter,3
2442,3270,6129,3270,98055,No,No,485000.0,Winter,3
2443,1090,3315,1090,98092,No,No,143000.0,Winter,3
2444,6840,10000,4350,98008,Yes,No,3278000.0,Winter,3
2445,940,8512,940,98033,No,No,355000.0,Summer,2
2446,3880,13885,2540,98006,No,No,1126000.0,Summer,2
2447,1770,15525,1770,98059,No,No,200000.0,Summer,2
2448,3640,10576,3640,98075,No,No,913000.0,Summer,2
2449,3160,12824,1820,98004,No,No,1600000.0,Spring,1
2450,1590,1845,1590,98033,No,No,409900.0,Summer,2
2451,1290,6034,1050,98118,No,No,265000.0,Spring,1
2452,3655,51836,2174,98008,No,No,740000.0,Spring,1
2453,2490,8124,2490,98092,No,No,306000.0,Summer,2
2454,1470,3999,1470,98065,No,No,381000.0,Autumn,0
2455,3960,6132,2600,98199,No,No,1220000.0,Spring,1
2456,3190,29982,2630,98166,No,No,1050000.0,Spring,1
2457,810,7440,810,98133,No,No,408000.0,Autumn,0
2458,2980,5377,2980,98052,No,No,739900.0,Summer,2
2459,2780,35000,2780,98072,No,No,674250.0,Autumn,0
2460,1340,8100,1340,98177,No,No,438400.0,Autumn,0
2461,4930,14649,4160,98040,No,No,1700000.0,Winter,3
2462,1360,5980,1360,98116,No,No,703000.0,Summer,2
2463,1320,6530,1320,98023,No,No,262000.0,Winter,3
2464,1210,14499,1210,98045,No,No,353000.0,Spring,1
2465,1940,7607,1940,98052,No,No,500000.0,Winter,3
2466,3160,4620,2020,98116,No,No,1280000.0,Summer,2
2467,1980,6566,1980,98042,No,No,332000.0,Spring,1
2468,2320,14240,1620,98008,No,No,824000.0,Summer,2
2469,1660,4788,1660,98144,No,No,290000.0,Winter,3
2470,1660,1545,1400,98109,No,No,700000.0,Summer,2
2471,1080,3420,780,98107,No,No,550000.0,Autumn,0
2472,1510,11165,1510,98133,No,No,549000.0,Autumn,0
2473,2950,43560,2550,98004,No,No,1865000.0,Spring,1
2474,3070,13720,3070,98007,No,No,858000.0,Spring,1
2475,970,10423,970,98133,No,No,345000.0,Autumn,0
2476,2140,11651,2140,98022,No,No,340000.0,Autumn,0
2477,2570,9600,2570,98040,No,No,1215000.0,Spring,1
2478,1260,1488,1260,98133,No,No,275000.0,Winter,3
2479,1220,7771,1220,98008,No,No,405000.0,Summer,2
2480,1720,8145,1720,98155,No,No,432500.0,Winter,3
2481,2140,4217,1320,98118,No,No,236500.0,Winter,3
2482,1420,4923,1420,98103,No,No,679000.0,Summer,2
2483,2060,8451,2060,98133,No,No,543000.0,Autumn,0
2484,1320,9520,990,98178,No,No,294000.0,Autumn,0
2485,1810,10463,1810,98058,No,No,340500.0,Spring,1
2486,2980,16263,2980,98006,No,No,1012000.0,Summer,2
2487,1350,2560,1350,98052,No,No,335000.0,Spring,1
2488,1540,8011,1540,98011,No,No,425000.0,Summer,2
2489,2510,9240,2510,98022,No,No,353000.0,Winter,3
2490,1670,5146,1670,98029,No,No,540000.0,Spring,1
2491,3690,11928,2540,98074,No,No,640000.0,Summer,2
2492,1320,11457,1320,98028,No,No,339950.0,Summer,2
2494,1510,8400,980,98045,No,No,322000.0,Winter,3
2495,1870,10450,1620,98005,No,No,660000.0,Spring,1
2497,2400,9373,2400,98002,No,No,300000.0,Spring,1
2498,1170,8816,1170,98023,No,No,207500.0,Summer,2
2499,1190,8726,1190,98146,No,No,195000.0,Summer,2
2500,2080,3880,1160,98117,No,No,700000.0,Summer,2
2501,2150,8555,1460,98106,No,No,560000.0,Spring,1
2503,1580,7344,1580,98126,No,No,575000.0,Winter,3
2504,2370,3239,1950,98072,No,No,475000.0,Spring,1
2505,1840,8601,920,98118,No,No,285000.0,Summer,2
2506,2660,5500,2660,98029,No,No,753888.0,Spring,1
2507,2190,3600,2190,98029,No,No,650000.0,Spring,1
2508,1660,3478,1100,98117,No,No,620000.0,Summer,2
2509,1780,37801,1300,98075,No,No,526000.0,Spring,1
2510,700,5200,700,98056,No,No,155000.0,Spring,1
2511,1570,11200,1120,98011,No,No,342000.0,Summer,2
2512,1220,216332,1220,98019,No,No,390000.0,Spring,1
2513,3150,219978,3000,98024,No,No,685000.0,Summer,2
2514,2690,4736,2690,98053,No,No,608000.0,Summer,2
2515,680,6400,680,98168,No,No,179900.0,Autumn,0
2516,3750,14150,2750,98117,No,No,1245000.0,Autumn,0
2517,1010,11675,1010,98168,No,No,166000.0,Spring,1
2518,1710,4500,1410,98118,No,No,462000.0,Spring,1
2519,2090,6023,2090,98029,No,No,545000.0,Summer,2
2520,1560,4500,1560,98122,No,No,415000.0,Winter,3
2521,1560,4200,1560,98038,No,No,269000.0,Summer,2
2522,2570,11473,2570,98003,No,No,356500.0,Winter,3
2523,1010,7633,1010,98198,No,No,225000.0,Winter,3
2524,1020,5130,1020,98002,No,No,175000.0,Summer,2
2525,1710,9720,1710,98005,No,No,549000.0,Summer,2
2526,2300,12197,2300,98166,No,No,535000.0,Spring,1
2527,1990,7712,1210,98027,No,No,627000.0,Spring,1
2528,2730,15677,2730,98166,No,No,565000.0,Summer,2
2529,2195,2681,1060,98103,No,No,392450.0,Autumn,0
2530,1560,4675,1560,98053,No,No,509000.0,Autumn,0
2532,1400,4800,1200,98117,No,No,537000.0,Spring,1
2533,3690,9892,3690,98075,No,No,865000.0,Spring,1
2534,1140,8340,1140,98155,No,No,358000.0,Winter,3
2535,1920,3225,1300,98116,No,No,595000.0,Autumn,0
2536,2496,8058,2496,98052,No,No,661000.0,Summer,2
2537,2280,8500,1680,98034,No,No,419950.0,Autumn,0
2538,3200,6420,3200,98038,No,No,490000.0,Spring,1
2539,880,4000,880,98117,No,No,525000.0,Autumn,0
2540,1320,1298,1320,98117,No,No,350000.0,Summer,2
2541,2450,3582,2450,98072,No,No,552500.0,Spring,1
2542,1040,8970,1040,98023,No,No,210000.0,Spring,1
2543,2480,53250,2480,98042,No,No,390000.0,Spring,1
2544,1830,16650,1610,98155,No,No,336800.0,Winter,3
2545,1440,4473,1440,98053,No,No,465000.0,Spring,1
2546,1580,3632,1580,98038,No,No,299900.0,Winter,3
2547,3230,5000,3230,98029,No,No,715000.0,Summer,2
2548,1810,39639,1230,98042,No,No,235000.0,Spring,1
2549,2495,4400,2495,98001,No,No,276000.0,Winter,3
2550,1740,12728,1180,98003,No,No,265000.0,Winter,3
2551,1680,3000,840,98103,No,No,425000.0,Spring,1
2552,2460,10320,2460,98092,No,No,313000.0,Winter,3
2553,3050,6000,1720,98177,No,No,715000.0,Spring,1
2554,1630,10969,1630,98001,No,No,265000.0,Winter,3
2555,2460,6413,2460,98028,No,No,646000.0,Spring,1
2556,1030,6600,1030,98146,No,No,175000.0,Summer,2
2557,3410,13809,2450,98003,No,No,649000.0,Summer,2
2558,2310,5200,1520,98199,No,No,785000.0,Spring,1
2559,2610,4400,1260,98122,No,No,890000.0,Autumn,0
2560,2330,10327,2330,98034,No,No,612000.0,Autumn,0
2561,2980,5674,2980,98023,No,No,330000.0,Winter,3
2562,1790,11393,1790,98052,No,No,493000.0,Autumn,0
2563,2940,5735,1470,98112,No,No,1600000.0,Spring,1
2565,3900,9750,2520,98006,No,No,1650000.0,Winter,3
2566,1750,2150,1230,98122,No,No,499000.0,Autumn,0
2567,2660,8400,1550,98006,No,No,603500.0,Summer,2
2568,1580,3680,1280,98126,No,No,530000.0,Summer,2
2569,2350,14197,1220,98004,No,No,895000.0,Spring,1
2570,2510,8165,1610,98023,No,No,267345.0,Spring,1
2571,1480,15639,1480,98045,No,No,275000.0,Spring,1
2572,1720,223377,1240,98019,No,No,439950.0,Winter,3
2573,1470,4653,1470,98029,No,No,455000.0,Summer,2
2574,1540,6930,1250,98115,No,No,630000.0,Winter,3
2575,2820,5001,2820,98029,No,No,690000.0,Autumn,0
2576,1250,12705,1250,98023,No,No,212000.0,Summer,2
2577,2080,7526,1280,98030,No,No,231500.0,Summer,2
2578,5180,49936,5180,98053,No,No,1237500.0,Spring,1
2579,2860,43821,2860,98092,No,No,378500.0,Summer,2
2580,2710,35868,2710,98038,No,No,482000.0,Spring,1
2581,1140,3990,1140,98103,No,No,695000.0,Spring,1
2582,4070,57587,4070,98052,No,No,965000.0,Winter,3
2583,1710,5913,1120,98199,No,No,675000.0,Winter,3
2584,1340,6500,1340,98034,No,No,387000.0,Autumn,0
2585,2290,7000,2290,98058,No,No,347500.0,Spring,1
2586,1860,7400,930,98166,No,No,385000.0,Summer,2
2587,1080,4930,1080,98126,No,No,265000.0,Winter,3
2588,960,5264,960,98115,No,No,406000.0,Spring,1
2589,980,5000,980,98014,No,No,134000.0,Spring,1
2590,1500,3399,1300,98103,No,No,415000.0,Autumn,0
2591,1440,8775,1440,98034,No,No,375000.0,Spring,1
2592,2580,7465,2580,98074,No,No,620000.0,Winter,3
2593,2070,4698,2070,98038,No,No,337500.0,Autumn,0
2594,1880,12368,1260,98005,No,No,565000.0,Autumn,0
2595,2420,12676,2420,98045,No,No,399500.0,Spring,1
2596,1890,9466,1890,98004,No,No,1065000.0,Spring,1
2597,1920,33630,1920,98056,No,No,352500.0,Summer,2
2598,1870,5909,1270,98030,No,No,259000.0,Summer,2
2599,900,7620,900,98106,No,No,320000.0,Spring,1
2600,2160,9888,2160,98052,No,No,733000.0,Summer,2
2601,900,2910,900,98115,No,No,381500.0,Summer,2
2602,1180,9261,940,98118,No,No,343000.0,Winter,3
2603,900,6400,900,98022,No,No,205500.0,Summer,2
2604,1600,16530,1600,98075,No,No,525000.0,Autumn,0
2605,1500,8352,750,98056,No,No,300000.0,Spring,1
2606,1070,189486,1070,98077,No,No,299000.0,Summer,2
2607,2570,5250,2570,98029,No,No,561000.0,Summer,2
2608,1210,4000,1090,98144,No,No,450000.0,Winter,3
2609,1850,7850,1850,98052,No,No,540000.0,Summer,2
2610,1740,30886,1740,98045,No,No,379000.0,Summer,2
2611,1300,14000,1300,98198,No,No,230000.0,Summer,2
2612,2000,30605,2000,98042,No,No,399950.0,Spring,1
2613,3220,5806,3220,98042,No,No,355000.0,Spring,1
2614,2160,9593,2160,98008,No,No,580000.0,Summer,2
2615,2130,4299,1680,98144,No,No,700000.0,Spring,1
2616,1580,8151,1100,98198,No,Yes,279900.0,Spring,1
2617,1200,7500,1200,98178,No,No,210000.0,Autumn,0
2618,3790,5001,2810,98122,No,No,1165000.0,Summer,2
2619,860,3874,860,98055,No,No,290300.0,Summer,2
2620,5130,43123,5130,98006,No,No,1599950.0,Autumn,0
2621,1600,6380,1400,98125,No,No,490000.0,Spring,1
2622,2110,13850,2110,98027,No,No,606000.0,Spring,1
2623,1400,4980,950,98133,No,No,359950.0,Summer,2
2624,2110,9199,2110,98074,No,No,677100.0,Winter,3
2625,1430,7125,1430,98074,No,No,465000.0,Winter,3
2626,6640,40014,6350,98155,Yes,No,4500000.0,Summer,2
2627,3040,41072,1520,98038,No,No,500000.0,Spring,1
2628,980,5000,980,98155,No,No,455000.0,Spring,1
2629,2570,4240,1970,98115,No,No,705000.0,Summer,2
2630,2060,7020,1460,98177,No,No,420000.0,Summer,2
2632,1300,8284,1300,98003,No,No,250000.0,Winter,3
2633,1680,7262,1180,98034,No,No,530000.0,Spring,1
2634,4020,40341,2170,98027,No,No,590000.0,Winter,3
2635,1530,14087,1070,98042,No,No,257500.0,Autumn,0
2636,1170,6700,1170,98125,No,No,415000.0,Summer,2
2637,1580,3764,1280,98107,No,No,536000.0,Autumn,0
2638,1270,11600,1270,98031,No,No,246500.0,Spring,1
2639,1480,7700,1480,98034,No,No,395000.0,Summer,2
2640,2220,10530,1700,98052,No,No,739000.0,Spring,1
2641,3200,13729,3200,98005,No,No,1272000.0,Autumn,0
2642,910,10575,910,98003,No,No,190000.0,Summer,2
2643,1480,9086,1480,98168,No,No,305000.0,Spring,1
2644,3770,13058,3770,98028,No,No,925000.0,Spring,1
2645,3500,13444,2360,98040,No,No,895000.0,Summer,2
2646,1480,7475,1480,98115,No,No,656000.0,Summer,2
2647,1660,4690,1260,98117,No,No,560000.0,Spring,1
2648,2520,11700,2520,98074,No,No,610000.0,Autumn,0
2649,2850,37522,2850,98075,No,No,645000.0,Summer,2
2650,2153,4400,2153,98001,No,No,259000.0,Spring,1
2651,3780,10962,3780,98033,No,No,980000.0,Summer,2
2652,3770,9750,1940,98177,No,No,872000.0,Summer,2
2653,3600,9675,1940,98040,No,No,1000000.0,Summer,2
2654,2980,12600,1590,98033,No,No,900000.0,Autumn,0
2655,2320,5534,1540,98103,No,No,475000.0,Spring,1
2656,2980,13482,1730,98042,No,No,350000.0,Winter,3
2657,2930,11562,1670,98117,No,No,840000.0,Spring,1
2658,2040,8400,1420,98006,No,No,500000.0,Summer,2
2659,1510,9898,1110,98148,No,No,202500.0,Spring,1
2660,2660,65340,2660,98027,No,No,523000.0,Winter,3
2661,1740,10050,1740,98001,No,No,225000.0,Winter,3
2662,2240,9542,1190,98198,No,Yes,418200.0,Spring,1
2663,1570,9670,1170,98028,No,No,356500.0,Winter,3
2664,2500,5000,1460,98103,No,No,670000.0,Summer,2
2665,1750,12408,1150,98155,No,No,456150.0,Winter,3
2666,3030,9687,2020,98045,No,No,471000.0,Summer,2
2667,1680,934,1680,98116,No,No,558000.0,Spring,1
2668,5740,10312,3610,98006,No,No,1380000.0,Spring,1
2669,1220,6000,1220,98002,No,No,161500.0,Winter,3
2670,1310,8370,1310,98034,No,No,311000.0,Autumn,0
2671,2490,8732,2490,98034,No,No,470000.0,Winter,3
2672,2220,8227,1770,98108,No,No,569000.0,Summer,2
2673,2240,7350,2240,98029,No,No,689000.0,Spring,1
2674,1890,11875,1230,98045,No,No,271900.0,Summer,2
2675,1850,6037,1850,98030,No,No,278000.0,Winter,3
2676,2210,4440,1440,98112,No,No,820000.0,Summer,2
2677,1410,7700,1410,98056,No,No,399500.0,Winter,3
2678,1890,2614,1890,98008,No,No,462000.0,Autumn,0
2679,1830,12036,1550,98042,No,No,347500.0,Spring,1
2680,1440,3700,1200,98107,No,No,562100.0,Summer,2
2681,950,7560,950,98058,No,No,230000.0,Spring,1
2682,2370,10083,2370,98033,No,No,687000.0,Summer,2
2683,3070,5762,3070,98075,No,No,725786.0,Winter,3
2684,1300,12600,1300,98072,No,No,315500.0,Winter,3
2685,1300,7054,1300,98146,No,No,312000.0,Spring,1
2686,1210,1173,1000,98133,No,No,343000.0,Autumn,0
2687,710,6000,710,98144,No,No,385195.0,Autumn,0
2688,2240,12650,1730,98059,No,No,415000.0,Summer,2
2689,3600,8666,2400,98033,No,No,461000.0,Summer,2
2690,1960,7133,1960,98056,No,No,369990.0,Summer,2
2691,1820,3134,1820,98019,No,No,349950.0,Autumn,0
2692,1960,17126,1400,98055,No,No,285750.0,Spring,1
2693,1750,10160,1320,98005,No,No,542500.0,Spring,1
2694,3700,5400,2890,98053,No,No,830000.0,Autumn,0
2695,2910,20946,2350,98034,No,No,705000.0,Winter,3
2696,1270,5000,1090,98117,No,No,615000.0,Summer,2
2697,720,5880,720,98178,No,No,184500.0,Winter,3
2698,1040,5120,1040,98122,No,No,412000.0,Autumn,0
2699,2210,11111,2210,98168,No,No,250000.0,Winter,3
2700,2060,6000,2060,98105,No,No,580000.0,Summer,2
2701,780,6000,780,98055,No,No,220000.0,Spring,1
2702,2240,8937,1460,98033,No,No,675000.0,Autumn,0
2703,800,3330,800,98107,No,No,373500.0,Spring,1
2704,2440,6900,1590,98118,No,No,662700.0,Spring,1
2705,1460,6032,1460,98168,No,No,239950.0,Spring,1
2706,1150,10196,1150,98052,No,No,383000.0,Autumn,0
2707,2650,12350,1470,98028,No,No,485000.0,Winter,3
2708,2600,36583,1580,98075,No,No,610000.0,Summer,2
2709,1820,6250,1130,98116,No,No,545000.0,Summer,2
2710,2560,2500,1690,98112,No,No,780000.0,Summer,2
2711,1714,3240,1714,98055,No,No,305000.0,Spring,1
2712,1330,15678,900,98074,No,No,405000.0,Summer,2
2713,7350,12231,4750,98065,No,No,1110000.0,Summer,2
2714,2050,9045,2050,98058,No,No,273000.0,Spring,1
2715,1810,12375,1810,98072,No,No,326500.0,Spring,1
2716,1380,9134,880,98056,No,No,365000.0,Spring,1
2717,3070,10739,2440,98004,No,No,1000750.0,Spring,1
2718,800,4046,800,98117,No,No,422500.0,Spring,1
2719,2140,9920,2140,98001,No,No,354450.0,Spring,1
2720,1330,9540,1330,98077,No,No,320000.0,Winter,3
2721,1030,9120,1030,98032,No,No,223000.0,Summer,2
2722,1740,4948,1740,98053,No,No,410000.0,Summer,2
2723,1200,4000,1200,98144,No,No,438000.0,Summer,2
2724,1490,2944,960,98199,No,No,390000.0,Autumn,0
2725,1890,5954,1890,98092,No,No,298500.0,Winter,3
2726,3060,13630,3060,98006,No,No,749999.0,Autumn,0
2727,3250,12000,1800,98115,No,Yes,779000.0,Summer,2
2728,2730,11936,1530,98034,No,No,570000.0,Winter,3
2729,810,4600,810,98144,No,No,385000.0,Spring,1
2730,2240,11040,1120,98033,No,No,649000.0,Summer,2
2731,1740,5247,1270,98168,No,No,283000.0,Autumn,0
2732,2380,16236,1540,98008,No,No,699900.0,Autumn,0
2733,1540,8400,770,98058,No,No,278500.0,Winter,3
2734,2340,9100,1610,98052,No,No,700000.0,Autumn,0
2735,2710,45963,2710,98045,No,No,535000.0,Summer,2
2736,1310,18400,870,98168,No,No,234500.0,Autumn,0
2737,1390,9585,1390,98133,No,No,374150.0,Summer,2
2738,2201,9542,2201,98198,No,No,397000.0,Spring,1
2739,1960,10385,1960,98008,No,No,613000.0,Autumn,0
2740,2850,10474,1730,98004,No,No,1150000.0,Summer,2
2741,1880,4080,940,98115,No,No,595000.0,Spring,1
2742,2440,6858,2440,98030,No,No,340000.0,Autumn,0
2743,2560,5800,2560,98038,No,No,388000.0,Winter,3
2744,1410,15210,1410,98166,No,No,404000.0,Autumn,0
2745,2870,6360,1790,98115,No,Yes,810000.0,Summer,2
2746,2620,9359,2620,98058,No,No,405000.0,Spring,1
2747,2970,10335,2970,98075,No,No,726000.0,Summer,2
2748,1780,7214,1400,98030,No,No,266000.0,Spring,1
2749,3700,7207,1850,98177,No,Yes,722500.0,Winter,3
2750,1252,25002,992,98001,No,No,352000.0,Winter,3
2751,1240,8158,1110,98198,No,No,265000.0,Spring,1
2752,2160,3920,2160,98116,No,No,856000.0,Winter,3
2753,2040,4348,2040,98038,No,No,346950.0,Summer,2
2754,3130,4797,2570,98006,No,No,866059.0,Summer,2
2755,2350,4456,2350,98065,No,No,410000.0,Winter,3
2756,1570,16817,1570,98045,No,No,370000.0,Summer,2
2757,1530,389126,1530,98022,No,No,230000.0,Summer,2
2758,1520,5010,1520,98117,No,No,400000.0,Autumn,0
2759,1350,9680,820,98023,No,No,172000.0,Spring,1
2760,1950,8480,1250,98007,No,No,615000.0,Summer,2
2761,3950,9600,3950,98075,No,No,860000.0,Spring,1
2762,2040,6000,1120,98116,No,No,555000.0,Summer,2
2763,1990,4040,1390,98103,No,No,579000.0,Summer,2
2764,1300,7030,1300,98034,No,No,385000.0,Summer,2
2765,2030,12000,2030,98011,No,No,420000.0,Spring,1
2766,2340,6750,1620,98103,No,No,645000.0,Summer,2
2767,2160,6288,2160,98133,No,No,549950.0,Spring,1
2768,2770,10000,1640,98033,No,Yes,678000.0,Autumn,0
2769,2030,8120,2030,98178,No,No,199000.0,Spring,1
2770,1440,13824,1440,98040,No,No,604000.0,Winter,3
2771,1730,10368,1010,98059,No,No,268000.0,Spring,1
2772,4510,16305,2820,98074,No,No,960000.0,Summer,2
2773,2100,7600,1450,98052,No,No,509250.0,Winter,3
2774,1800,5372,1800,98034,No,No,416000.0,Autumn,0
2775,1090,8520,1090,98003,No,No,190000.0,Spring,1
2776,1010,10000,1010,98003,No,No,212000.0,Spring,1
2777,2040,9765,2040,98023,No,No,325900.0,Autumn,0
2778,2270,4088,1880,98136,No,No,560000.0,Summer,2
2779,1730,5799,1730,98030,No,No,275000.0,Autumn,0
2780,2480,15411,2480,98059,No,No,665000.0,Spring,1
2781,3480,7232,2580,98144,No,No,1505000.0,Summer,2
2782,1720,2410,970,98106,No,No,375000.0,Winter,3
2783,1570,6975,1040,98126,No,No,359950.0,Autumn,0
2784,3527,7200,3527,98198,No,No,340000.0,Winter,3
2785,840,8100,840,98177,No,No,401000.0,Autumn,0
2786,1950,10766,1160,98166,No,No,669000.0,Summer,2
2787,1980,6568,1980,98052,No,No,638500.0,Spring,1
2788,1620,3760,1170,98144,No,No,545000.0,Spring,1
2789,1980,7015,1260,98034,No,No,524000.0,Winter,3
2790,3530,13260,3530,98040,No,No,1610000.0,Autumn,0
2791,1260,4800,1100,98126,No,No,280000.0,Autumn,0
2792,2120,10841,1500,98006,No,No,828000.0,Summer,2
2793,1360,10573,1360,98023,No,No,223000.0,Autumn,0
2794,3100,2261,2250,98033,No,No,1289000.0,Winter,3
2795,2370,155130,2370,98019,No,No,750000.0,Spring,1
2796,1460,9207,1210,98125,No,No,430000.0,Spring,1
2797,1980,10800,990,98040,No,No,711000.0,Summer,2
2798,1930,7014,1930,98042,No,No,310000.0,Winter,3
2799,3700,9140,1850,98178,No,No,415000.0,Winter,3
2800,1970,6600,1970,98030,No,No,274900.0,Summer,2
2801,2470,36445,2470,98027,No,No,525000.0,Summer,2
2802,1180,32214,1180,98092,No,No,179500.0,Winter,3
2803,1280,2580,1280,98115,No,No,478000.0,Spring,1
2804,1380,7350,990,98042,No,No,195000.0,Spring,1
2805,2740,10925,1670,98058,No,No,385000.0,Spring,1
2806,2020,9505,1260,98011,No,No,401000.0,Winter,3
2807,2835,6598,2835,98038,No,No,522000.0,Autumn,0
2808,1520,14417,1520,98065,No,No,330000.0,Winter,3
2809,2190,4882,2190,98155,No,No,503000.0,Summer,2
2810,1680,8400,1680,98003,No,No,175000.0,Winter,3
2811,3915,6364,3915,98053,No,No,963990.0,Spring,1
2812,1720,9972,1720,98004,No,No,845000.0,Autumn,0
2813,670,4500,670,98108,No,No,157500.0,Winter,3
2814,1790,1709,1400,98144,No,No,450000.0,Winter,3
2815,2440,11793,1420,98115,No,No,925000.0,Autumn,0
2816,920,5029,920,98115,No,No,600000.0,Winter,3
2817,1680,4087,1680,98103,No,No,709000.0,Autumn,0
2818,3290,6480,2190,98199,No,No,1385000.0,Autumn,0
2819,2120,6840,1220,98092,No,No,248000.0,Autumn,0
2820,910,6630,910,98103,No,No,245000.0,Spring,1
2821,1000,4776,1000,98108,No,No,332000.0,Spring,1
2822,2340,4273,2340,98065,No,No,459950.0,Spring,1
2823,1180,1800,1180,98122,No,No,425000.0,Spring,1
2824,2080,50965,1590,98077,No,No,460000.0,Autumn,0
2825,3760,12978,2360,98117,No,No,838300.0,Autumn,0
2826,1480,7200,1480,98010,No,No,256000.0,Autumn,0
2827,3060,13554,3060,98006,No,No,864000.0,Winter,3
2828,3070,4440,2030,98116,No,No,900000.0,Spring,1
2829,1170,7560,1170,98058,No,No,145600.0,Spring,1
2830,2900,6730,1830,98115,No,No,865000.0,Summer,2
2831,2210,8000,2210,98023,No,No,250250.0,Summer,2
2832,1440,7641,1440,98056,No,No,162000.0,Autumn,0
2833,1980,7350,1430,98034,No,No,450000.0,Summer,2
2834,2060,21344,1460,98005,No,No,675500.0,Spring,1
2835,2420,5304,1640,98115,No,No,697000.0,Autumn,0
